date,home_team,away_team,home_score,away_score,tournament,country,neutral,shootout_winner,first_shooter,match_outcome,home_elo_pre,away_elo_pre
2012-11-14,Gabon,Portugal,2.0,2.0,Friendly,Gabon,False,,,Draw,1594.7504097737822,1824.3465416242275
2012-11-14,Georgia,Egypt,0.0,0.0,Friendly,Georgia,False,,,Draw,1467.4014227266161,1740.3129797216827
2012-11-14,Grenada,French Guiana,1.0,1.0,CFU Caribbean Cup qualification,Grenada,False,,,Draw,1369.3416680573816,1433.0748024975087
2012-11-14,Haiti,Guyana,1.0,0.0,CFU Caribbean Cup qualification,Grenada,True,,,Home Win,1554.3252495475451,1479.064034478328
2012-11-14,Honduras,Peru,0.0,0.0,Friendly,United States,True,,,Draw,1661.584703941984,1631.9746294204156
2012-11-14,Hungary,Norway,0.0,2.0,Friendly,Hungary,False,,,Away Win,1628.7950583767954,1691.263616000077
2012-11-14,Indonesia,Timor-Leste,1.0,0.0,Friendly,Indonesia,False,,,Home Win,1424.6315104837174,1170.6501132697408
2012-11-14,Iran,Uzbekistan,0.0,1.0,FIFA World Cup qualification,Iran,False,,,Away Win,1745.5029171213016,1681.1648150172891
2012-11-14,Iraq,Jordan,1.0,0.0,FIFA World Cup qualification,Qatar,True,,,Home Win,1679.4472832272327,1611.3005013668285
2012-11-14,Republic of Ireland,Greece,0.0,1.0,Friendly,Republic of Ireland,False,,,Away Win,1692.6438005257571,1759.6307213782657
2012-11-14,Israel,Belarus,1.0,2.0,Friendly,Israel,False,,,Away Win,1602.030773985241,1522.8303708390254
2012-11-14,Cyprus,Finland,0.0,3.0,Friendly,Cyprus,False,,,Away Win,1416.498635105277,1581.3042530124997
2012-11-15,Philippines,Singapore,1.0,0.0,Friendly,Philippines,False,,,Home Win,1345.4971617721885,1425.8089194264658
2012-11-16,Trinidad and Tobago,Suriname,3.0,0.0,CFU Caribbean Cup qualification,Trinidad and Tobago,False,,,Home Win,1579.3666790625011,1442.7575297108506
2012-11-16,French Guiana,Haiti,1.0,0.0,CFU Caribbean Cup qualification,Grenada,True,,,Home Win,1434.6349067041883,1566.1258486106185
2012-11-17,Indonesia,Cameroon,0.0,0.0,Friendly,Indonesia,False,,,Draw,1425.7845415511636,1654.9874773475017
2012-11-17,Palestine,Syria,1.0,1.0,Friendly,Jordan,True,,,Draw,1409.9018078756942,1557.2595204240922
2012-11-17,Thailand,Bangladesh,5.0,0.0,Friendly,Thailand,False,,,Home Win,1489.7494125083513,1261.9793811356926
2012-11-18,Guyana,French Guiana,4.0,3.0,CFU Caribbean Cup qualification,Grenada,True,,,Home Win,1467.2634354152547,1455.0554641314825
2012-11-19,Singapore,Pakistan,4.0,0.0,Friendly,Singapore,False,,,Home Win,1421.091953116805,1204.784956486989
2012-11-20,Palestine,Syria,2.0,1.0,Friendly,Jordan,True,,,Home Win,1411.903826259984,1555.2575020398024
2012-11-20,Malaysia,Bangladesh,1.0,1.0,Friendly,Malaysia,False,,,Draw,1382.947602692192,1260.6632789090722
2012-11-21,Argentina,Brazil,2.0,1.0,Superclásico de las Américas,Argentina,False,Brazil,Argentina,Home Win,1885.1519823841243,1946.5001984154012
2012-11-24,Ethiopia,South Sudan,1.0,0.0,CECAFA Cup,Uganda,True,,,Home Win,1464.5285715465986,1500.3021517525847
2012-11-24,Guam,Northern Mariana Islands,8.0,0.0,Friendly,Guam,False,,,Home Win,1247.5286200193584,1284.7360240961764
2012-11-24,Thailand,Philippines,2.0,1.0,AFF Championship,Thailand,False,,,Home Win,1491.0655147349717,1350.2141280818494
2012-11-24,Uganda,Kenya,1.0,0.0,CECAFA Cup,Uganda,False,,,Home Win,1627.2199377018746,1410.1978855063662
2012-11-24,Vietnam,Myanmar,1.0,1.0,AFF Championship,Thailand,True,,,Draw,1440.3072602518382,1323.8632630612485
2012-11-25,Tanzania,Sudan,2.0,0.0,CECAFA Cup,Uganda,True,,,Home Win,1404.952792417359,1524.3407107809494
2012-11-25,Malaysia,Singapore,0.0,3.0,AFF Championship,Malaysia,False,,,Away Win,1380.123834544251,1422.485320868316
2012-11-25,Burundi,Somalia,5.0,1.0,CECAFA Cup,Uganda,True,,,Home Win,1410.1757990449616,1146.037718184986
2012-11-25,Indonesia,Laos,2.0,2.0,AFF Championship,Malaysia,True,,,Draw,1427.5626989984457,1215.99108279913
2012-11-26,Zanzibar,Eritrea,0.0,0.0,CECAFA Cup,Uganda,True,,,Draw,1471.3365192919393,1341.228914690647
2012-11-26,Rwanda,Malawi,2.0,0.0,CECAFA Cup,Uganda,True,,,Home Win,1522.4548725199224,1483.403444749121
2012-11-27,South Sudan,Kenya,0.0,2.0,CECAFA Cup,Uganda,True,,,Away Win,1478.250105557557,1404.6441300827635
2012-11-27,Thailand,Myanmar,4.0,0.0,AFF Championship,Thailand,False,,,Home Win,1499.064505693319,1330.326125827688
2012-11-27,Uganda,Ethiopia,1.0,0.0,CECAFA Cup,Uganda,False,,,Home Win,1632.7736931254774,1486.5806177416264
2012-11-27,Vietnam,Philippines,0.0,1.0,AFF Championship,Thailand,True,,,Away Win,1433.8443974853988,1342.215137123502
2012-11-28,Tanzania,Burundi,0.0,1.0,CECAFA Cup,Uganda,True,,,Away Win,1431.5670070096082,1417.351309193172
2012-11-28,Indonesia,Singapore,1.0,0.0,AFF Championship,Malaysia,True,,,Home Win,1416.6949188438246,1445.7731532613043
2012-11-28,Malaysia,Laos,4.0,1.0,AFF Championship,Malaysia,False,,,Home Win,1356.8360021512626,1226.8588629537512
2012-11-28,Somalia,Sudan,0.0,1.0,CECAFA Cup,Uganda,True,,,Away Win,1138.8622080367757,1497.7264961887001
2012-11-29,Rwanda,Zanzibar,1.0,2.0,CECAFA Cup,Uganda,True,,,Away Win,1540.21631069422,1464.1784411325636
2012-11-29,Malawi,Eritrea,3.0,2.0,CECAFA Cup,Uganda,True,,,Home Win,1465.6420065748234,1348.3869928500226
2012-11-29,Palestine,Bahrain,0.0,2.0,Friendly,Qatar,True,,,Away Win,1418.8572380348548,1532.8571718261994
2012-11-30,Kenya,Ethiopia,3.0,1.0,CECAFA Cup,Uganda,True,,,Home Win,1428.8189577483233,1478.7765892550851
2012-11-30,Philippines,Myanmar,2.0,0.0,AFF Championship,Thailand,True,,,Home Win,1367.3707611759537,1323.3052249937884
2012-11-30,Thailand,Vietnam,3.0,1.0,AFF Championship,Thailand,False,,,Home Win,1506.0854065272185,1408.688773432947
2012-11-30,Uganda,South Sudan,4.0,0.0,CECAFA Cup,Uganda,False,,,Home Win,1640.5777216120186,1454.075277891997
2012-12-01,Eritrea,Rwanda,0.0,2.0,CECAFA Cup,Uganda,True,,,Away Win,1334.891634883133,1515.9077893009824
2012-12-01,Hong Kong,Guam,2.0,1.0,EAFF Championship,Hong Kong,False,,,Home Win,1367.8510348852349,1251.6346740535066
2012-12-01,Taiwan,North Korea,1.0,6.0,EAFF Championship,Hong Kong,True,,,Away Win,1268.2974297454211,1621.7007609283457
2012-12-01,Malawi,Zanzibar,2.0,0.0,CECAFA Cup,Uganda,True,,,Home Win,1479.137364541713,1488.4869625258013
2012-12-01,Malaysia,Indonesia,2.0,0.0,AFF Championship,Malaysia,False,,,Home Win,1365.2431087499301,1438.3648991724797
2012-12-01,Singapore,Laos,4.0,3.0,AFF Championship,Malaysia,True,,,Home Win,1424.1031729326492,1218.4517563550837
2012-12-01,Somalia,Tanzania,0.0,7.0,CECAFA Cup,Uganda,True,,,Away Win,1134.3635401837946,1410.7491420143392
2012-12-01,Sudan,Burundi,0.0,1.0,CECAFA Cup,Uganda,True,,,Away Win,1502.2251640416812,1438.169174188441
2012-12-03,North Korea,Guam,5.0,0.0,EAFF Championship,Hong Kong,True,,,Home Win,1626.3264803653917,1242.6895095624755
2012-12-03,Rwanda,Tanzania,0.0,2.0,CECAFA Cup,Uganda,True,,,Away Win,1526.3382620925959,1417.5188528167919
2012-12-03,Burundi,Zanzibar,0.0,0.0,CECAFA Cup,Uganda,True,,,Draw,1461.8153140473173,1467.9488862811922
2012-12-03,Hong Kong,Australia,0.0,1.0,EAFF Championship,Hong Kong,False,,,Away Win,1376.796199376266,1794.0535455098197
2012-12-04,Kenya,Malawi,1.0,0.0,CECAFA Cup,Uganda,True,,,Home Win,1451.6750932986738,1499.675440786322
2012-12-04,Uganda,Ethiopia,2.0,0.0,CECAFA Cup,Uganda,False,,,Home Win,1647.0261858382767,1455.9204537047347
2012-12-05,North Korea,Australia,1.0,1.0,EAFF Championship,Hong Kong,True,,,Draw,1630.2864571103573,1799.6008261892014
2012-12-05,Taiwan,Guam,1.0,1.0,EAFF Championship,Hong Kong,True,,,Draw,1263.6717103083752,1238.7295328175098
2012-12-06,Uganda,Tanzania,3.0,0.0,CECAFA Cup,Uganda,False,,,Home Win,1653.3326050647192,1443.5858968961643
2012-12-06,Zanzibar,Kenya,2.0,2.0,CECAFA Cup,Uganda,True,,,Draw,1467.5958461565515,1474.420768600027
2012-12-07,Haiti,Trinidad and Tobago,0.0,0.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Draw,1545.7052911833243,1585.4839877034271
2012-12-07,Antigua and Barbuda,Dominican Republic,1.0,2.0,CFU Caribbean Cup,Antigua and Barbuda,False,,,Away Win,1433.865657082705,1454.7842944214447
2012-12-07,Guam,Australia,0.0,9.0,EAFF Championship,Hong Kong,True,,,Away Win,1240.1628584991743,1790.5589966032996
2012-12-07,Hong Kong,Taiwan,2.0,0.0,EAFF Championship,Hong Kong,False,,,Home Win,1371.2489186968844,1262.2383846267107
2012-12-08,Kuwait,Palestine,2.0,1.0,WAFF Championship,Kuwait,False,,,Home Win,1592.0276627251642,1415.4413823868495
2012-12-08,Tanzania,Zanzibar,1.0,1.0,CECAFA Cup,Uganda,True,,,Draw,1437.828796964347,1467.988669747873
2012-12-08,Uganda,Kenya,2.0,1.0,CECAFA Cup,Uganda,False,,,Home Win,1659.0897049965365,1474.0279450087055
2012-12-08,Philippines,Singapore,0.0,0.0,AFF Championship,Philippines,False,,,Draw,1384.8476594383903,1433.4777809019474
2012-12-08,Jamaica,French Guiana,1.0,2.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Away Win,1676.0881198742482,1440.5823078175404
2012-12-08,Martinique,Cuba,1.0,0.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Home Win,1544.6458695958843,1491.4063261874924
2012-12-08,Oman,Lebanon,0.0,1.0,WAFF Championship,Kuwait,True,,,Away Win,1607.3208262248438,1416.4564519637877
2012-12-09,Antigua and Barbuda,Trinidad and Tobago,2.0,0.0,CFU Caribbean Cup,Antigua and Barbuda,False,,,Home Win,1421.628022399331,1584.3440414251868
2012-12-09,Australia,Taiwan,8.0,0.0,EAFF Championship,Hong Kong,True,,,Home Win,1792.1739918679175,1253.001852331855
2012-12-09,Bahrain,Yemen,1.0,0.0,WAFF Championship,Kuwait,True,,,Home Win,1536.2730274742048,1423.5657057050355
2012-12-09,Dominican Republic,Haiti,1.0,2.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Away Win,1467.0219291048186,1546.8452374615647
2012-12-09,Hong Kong,North Korea,0.0,4.0,EAFF Championship,Hong Kong,False,,,Away Win,1380.4854509917402,1639.328286696259
2012-12-09,Iran,Saudi Arabia,0.0,0.0,WAFF Championship,Kuwait,True,,,Draw,1723.8935788491565,1582.7641750293212
2012-12-09,Malaysia,Thailand,1.0,1.0,AFF Championship,Malaysia,False,,,Draw,1383.6989539072874,1515.8053730347228
2012-12-10,Iraq,Jordan,1.0,0.0,WAFF Championship,Kuwait,True,,,Home Win,1691.5423081264848,1599.2054764675763
2012-12-10,Jamaica,Martinique,0.0,0.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Draw,1660.1869847237572,1553.1253946224929
2012-12-10,Cuba,French Guiana,2.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Home Win,1482.9268011608838,1456.4834429680313
2012-12-11,Antigua and Barbuda,Haiti,0.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,False,,,Away Win,1433.4137806407657,1554.587326826493
2012-12-11,Kuwait,Oman,0.0,2.0,WAFF Championship,Kuwait,False,,,Away Win,1598.7908791901837,1577.3201409750613
2012-12-11,Lebanon,Palestine,0.0,1.0,WAFF Championship,Kuwait,True,,,Away Win,1446.4571372135701,1408.67816592183
2012-12-11,Trinidad and Tobago,Dominican Republic,2.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Home Win,1572.558283183752,1459.2798397398903
2012-12-12,French Guiana,Martinique,1.0,3.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Away Win,1447.2430777730212,1556.1129081376384
2012-12-12,Iran,Bahrain,0.0,0.0,WAFF Championship,Kuwait,True,,,Draw,1716.1886986935672,1550.0034682956064
2012-12-12,Jamaica,Cuba,0.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Away Win,1657.1994712086116,1492.1671663558939
2012-12-12,Singapore,Philippines,1.0,0.0,AFF Championship,Singapore,False,,,Home Win,1436.4135073655339,1381.911932974804
2012-12-12,Yemen,Saudi Arabia,0.0,1.0,WAFF Championship,Kuwait,True,,,Away Win,1409.835264883634,1590.4690551849105
2012-12-13,Iraq,Syria,1.0,1.0,WAFF Championship,Kuwait,True,,,Draw,1706.348679627244,1548.3040902649316
2012-12-13,Thailand,Malaysia,2.0,0.0,AFF Championship,Thailand,False,,,Home Win,1513.9624219915659,1385.5419049504444
2012-12-14,Oman,Palestine,2.0,1.0,WAFF Championship,Kuwait,True,,,Home Win,1604.0409266980184,1430.8443675750832
2012-12-14,North Macedonia,Poland,1.0,4.0,Friendly,Turkey,True,,,Away Win,1494.086479810501,1639.427936574676
2012-12-14,Martinique,Trinidad and Tobago,1.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Draw,1563.0780684667889,1579.4086883953407
2012-12-14,Haiti,Cuba,0.0,1.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Away Win,1563.9786565204454,1506.5894792177592
2012-12-14,Kuwait,Lebanon,2.0,1.0,WAFF Championship,Kuwait,False,,,Home Win,1572.0700934672266,1424.290935560317
2012-12-15,Angola,Gambia,1.0,1.0,Friendly,Angola,False,,,Draw,1568.749790712114,1434.5614980921769
2012-12-15,Bahrain,Saudi Arabia,1.0,0.0,WAFF Championship,Kuwait,True,,,Home Win,1558.9014038831108,1600.9165084495728
2012-12-15,Iran,Yemen,2.0,1.0,WAFF Championship,Kuwait,True,,,Home Win,1707.2907631060627,1399.3878116189717
2012-12-16,Cuba,Trinidad and Tobago,1.0,0.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Home Win,1518.2264120553587,1578.9390012142521
2012-12-16,Haiti,Martinique,1.0,0.0,CFU Caribbean Cup,Antigua and Barbuda,True,,,Home Win,1552.341723682846,1563.5477556478777
2012-12-16,Syria,Jordan,2.0,1.0,WAFF Championship,Kuwait,True,,,Home Win,1556.8222778370202,1584.399104966817
2012-12-18,Bahrain,Syria,1.0,1.0,WAFF Championship,Kuwait,True,,,Draw,1581.308266593264,1578.406402352656
2012-12-18,Oman,Iraq,0.0,2.0,WAFF Championship,Kuwait,True,,,Away Win,1614.8221969713613,1697.8304920551554
2012-12-19,Singapore,Thailand,3.0,1.0,AFF Championship,Singapore,False,,,Home Win,1448.0629978783588,1522.4291828255891
2012-12-19,Oman,Benin,2.0,0.0,Friendly,Oman,False,,,Home Win,1599.511649461591,1489.9442106716137
2012-12-20,Iraq,Syria,0.0,1.0,WAFF Championship,Kuwait,True,,,Away Win,1713.1410395649257,1578.5734432019833
2012-12-20,Oman,Bahrain,1.0,0.0,WAFF Championship,Kuwait,True,,,Home Win,1601.8150941893005,1581.1412257439367
2012-12-22,Angola,Rwanda,1.0,0.0,Friendly,Angola,False,,,Home Win,1565.8116086876598,1500.2712180132235
2012-12-22,South Africa,Malawi,3.0,1.0,Friendly,South Africa,False,,,Home Win,1610.7589916228687,1476.9297654849688
2012-12-22,Tanzania,Zambia,1.0,0.0,Friendly,Tanzania,False,,,Home Win,1439.5605910235795,1702.6013232406358
2012-12-22,Thailand,Singapore,1.0,0.0,AFF Championship,Thailand,False,,,Home Win,1503.9021121771361,1466.5900685268118
2012-12-25,United Arab Emirates,Yemen,2.0,0.0,Friendly,Qatar,True,,,Home Win,1514.1771661762577,1393.5782050850776
2012-12-26,Bahrain,Burkina Faso,0.0,0.0,Friendly,Bahrain,False,,,Draw,1562.3299066679233,1506.9825894996025
2012-12-28,Qatar,Egypt,0.0,2.0,Friendly,Qatar,False,,,Away Win,1567.322993338855,1738.011528604488
2012-12-29,Basque Country,Bolivia,6.0,1.0,Friendly,Spain,False,,,Home Win,1604.0004018555644,1540.479074367565
2012-12-29,United Arab Emirates,Yemen,3.0,1.0,Friendly,Qatar,True,,,Home Win,1517.508108284217,1390.2472629771182
2012-12-29,Oman,Togo,0.0,1.0,Friendly,Oman,False,,,Away Win,1620.6264132653139,1503.268779509279
2012-12-29,Bahrain,Guinea,3.0,0.0,Friendly,Bahrain,False,,,Home Win,1560.2322400805388,1604.3993270802634
2012-12-30,Ethiopia,Niger,1.0,0.0,Friendly,Ethiopia,False,,,Home Win,1449.614034478292,1438.4395756550223
2012-12-30,Iraq,Tunisia,1.0,2.0,Friendly,Iraq,False,,,Away Win,1685.7601464526347,1649.4079271090627
2013-01-02,Catalonia,Nigeria,1.0,1.0,Friendly,Spain,False,,,Draw,1534.0195640176867,1686.4015757082675
2013-01-05,Bahrain,Oman,0.0,0.0,Gulf Cup,Bahrain,False,,,Draw,1564.4355858291228,1612.8513188538639
2013-01-05,Niger,Togo,3.0,1.0,Friendly,Niger,False,,,Home Win,1434.9870461278167,1511.043873920729
2013-01-05,Qatar,United Arab Emirates,1.0,3.0,Gulf Cup,Bahrain,True,,,Away Win,1563.326474778983,1520.7544133340446
2013-01-05,Zambia,Angola,0.0,2.0,Friendly,South Africa,True,,,Away Win,1695.4132809884716,1568.5945741054072
2013-01-06,Kuwait,Yemen,2.0,0.0,Gulf Cup,Bahrain,True,,,Home Win,1579.816930445667,1387.0009579272908
2013-01-06,Saudi Arabia,Iraq,0.0,2.0,Gulf Cup,Bahrain,True,,,Away Win,1578.5096457394195,1678.8927803950903
2013-01-07,Tunisia,Ethiopia,1.0,1.0,Friendly,Qatar,True,,,Draw,1656.275293166607,1453.0665640054976
2013-01-08,Bahrain,United Arab Emirates,1.0,2.0,Gulf Cup,Bahrain,False,,,Away Win,1562.961685502652,1531.973639974649
2013-01-08,Qatar,Oman,2.0,1.0,Gulf Cup,Bahrain,True,,,Home Win,1552.1072481383787,1614.3252191803347
2013-01-08,South Africa,Norway,0.0,1.0,Friendly,South Africa,False,,,Away Win,1612.824194652522,1696.8016457036276
2013-01-08,Zambia,Morocco,0.0,0.0,Friendly,South Africa,True,,,Draw,1688.665168662281,1582.6112946322298
2013-01-09,Cape Verde,Nigeria,0.0,0.0,Friendly,Portugal,True,,,Draw,1505.5423428761808,1685.6533982946626
2013-01-09,Iraq,Kuwait,1.0,0.0,Gulf Cup,Bahrain,True,,,Home Win,1686.0813213986974,1584.774579543857
2013-01-09,Yemen,Saudi Arabia,0.0,2.0,Gulf Cup,Bahrain,True,,,Away Win,1382.0433088291006,1571.3211047358125
2013-01-10,Gabon,Tunisia,1.0,1.0,Friendly,United Arab Emirates,True,,,Draw,1596.5335081188869,1653.6442705635964
2013-01-10,Ghana,Egypt,3.0,0.0,Friendly,United Arab Emirates,True,,,Home Win,1737.458576747693,1742.0080471643598
2013-01-10,Panama,Guatemala,3.0,0.0,Friendly,Panama,False,,,Home Win,1661.663574084051,1598.6075336956442
2013-01-11,Ethiopia,Tanzania,2.0,1.0,Friendly,Ethiopia,False,,,Home Win,1455.6975866085083,1446.7486332757437
2013-01-11,United Arab Emirates,Oman,2.0,0.0,Gulf Cup,Bahrain,True,,,Home Win,1545.5747540357709,1602.5533423235288
2013-01-11,Bahrain,Qatar,1.0,0.0,Gulf Cup,Bahrain,False,,,Home Win,1549.36057144153,1563.8791249951846
2013-01-12,Iraq,Yemen,2.0,0.0,Gulf Cup,Bahrain,True,,,Home Win,1693.2453984360006,1377.0093258303423
2013-01-12,Kuwait,Saudi Arabia,1.0,0.0,Gulf Cup,Bahrain,True,,,Home Win,1577.6105025065538,1576.3550877345708
2013-01-12,Namibia,Morocco,1.0,2.0,Friendly,South Africa,True,,,Away Win,1416.8026570576767,1584.0918321279448
2013-01-12,South Africa,Algeria,0.0,0.0,Friendly,South Africa,False,,,Draw,1607.5937749622801,1610.9312745249667
2013-01-12,Zambia,Norway,0.0,0.0,Friendly,Zambia,False,,,Draw,1687.184631166566,1702.0320653938695
2013-01-13,Angola,Botswana,2.0,0.0,Friendly,South Africa,True,,,Home Win,1575.3426864315977,1448.1951123401025
2013-01-13,Ghana,Tunisia,4.0,2.0,Friendly,United Arab Emirates,True,,,Home Win,1742.5240451481752,1652.829704005596
2013-01-13,Panama,Guatemala,2.0,0.0,Friendly,Panama,False,,,Home Win,1664.4753537211704,1595.7957540585248
2013-01-13,Togo,Niger,2.0,1.0,Friendly,Togo,False,,,Home Win,1506.3878994311497,1439.6430206173961
2013-01-14,Ivory Coast,Egypt,4.0,2.0,Friendly,United Arab Emirates,True,,,Home Win,1836.9535020767084,1736.9425787638777
2013-01-15,United Arab Emirates,Kuwait,1.0,0.0,Gulf Cup,Bahrain,True,,,Home Win,1557.2001836127547,1587.574368922069
2013-01-15,Lebanon,Gabon,0.0,0.0,Friendly,Lebanon,False,,,Draw,1416.5440985818766,1597.348074676887
2013-01-15,Bahrain,Iraq,1.0,1.0,Gulf Cup,Bahrain,False,,,Draw,1556.9486888576116,1696.0331132982317
2013-01-17,Eswatini,Burkina Faso,0.0,3.0,Friendly,South Africa,True,,,Away Win,1321.960708285857,1509.080256086987
2013-01-18,United Arab Emirates,Iraq,2.0,1.0,Gulf Cup,Bahrain,True,,,Home Win,1568.0722024755905,1694.912894572853
2013-01-18,Bahrain,Kuwait,1.0,6.0,Gulf Cup,Bahrain,False,,,Away Win,1558.0689075829903,1576.7023500592331
2013-01-18,Costa Rica,Belize,1.0,0.0,UNCAF Cup,Costa Rica,False,,,Home Win,1656.7683495382482,1373.396804369368
2013-01-18,Guatemala,Nicaragua,1.0,1.0,UNCAF Cup,Costa Rica,True,,,Draw,1593.0489374748229,1276.588013603967
2013-01-18,Honduras,El Salvador,1.0,1.0,UNCAF Cup,Costa Rica,True,,,Draw,1661.1596094056576,1577.0674618177104
2013-01-19,Chile,Haiti,3.0,0.0,Friendly,Chile,False,,,Home Win,1749.5826269494132,1562.664147412622
2013-01-19,South Africa,Cape Verde,0.0,0.0,African Cup of Nations,South Africa,False,,,Draw,1606.2375044149321,1507.9246687801694
2013-01-19,Angola,Morocco,0.0,0.0,African Cup of Nations,South Africa,True,,,Draw,1578.59042121684,1586.8546237924436
2013-01-20,Mali,Niger,1.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1650.182875064687,1436.8739597195683
2013-01-20,Ghana,DR Congo,2.0,2.0,African Cup of Nations,South Africa,True,,,Draw,1746.26117158413,1536.3784930805232
2013-01-20,Belize,Guatemala,0.0,0.0,UNCAF Cup,Costa Rica,True,,,Draw,1371.4140885747647,1585.8335484551064
2013-01-20,Costa Rica,Nicaragua,2.0,0.0,UNCAF Cup,Costa Rica,False,,,Home Win,1658.7510653328516,1283.8034026236835
2013-01-20,El Salvador,Panama,0.0,0.0,UNCAF Cup,Costa Rica,True,,,Draw,1579.4416471386025,1667.2221703048724
2013-01-21,Nigeria,Burkina Faso,1.0,1.0,African Cup of Nations,South Africa,True,,,Draw,1683.271072390674,1511.620719649114
2013-01-21,Zambia,Ethiopia,1.0,1.0,African Cup of Nations,South Africa,True,,,Draw,1685.9831485391094,1459.179133047973
2013-01-22,Costa Rica,Guatemala,1.0,1.0,UNCAF Cup,Costa Rica,False,,,Draw,1659.970977234731,1580.3421509600003
2013-01-22,Ivory Coast,Togo,2.0,1.0,African Cup of Nations,South Africa,True,,,Home Win,1840.5527072167042,1509.1569603289774
2013-01-22,Nicaragua,Belize,1.0,2.0,UNCAF Cup,Costa Rica,True,,,Away Win,1282.583490721804,1376.905486069871
2013-01-22,Panama,Honduras,1.0,1.0,UNCAF Cup,Costa Rica,True,,,Draw,1664.7480645768078,1658.7854240847655
2013-01-22,Tunisia,Algeria,1.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1649.0925775696414,1612.2875450723147
2013-01-23,Thailand,Finland,1.0,3.0,King's Cup,Thailand,False,,,Away Win,1516.3851518064273,1585.382292698572
2013-01-23,Sweden,North Korea,1.0,1.0,King's Cup,Thailand,True,Sweden,,Draw,1792.069906329423,1650.772520620699
2013-01-23,Morocco,Cape Verde,1.0,1.0,African Cup of Nations,South Africa,True,,,Draw,1586.3789877506267,1518.2434564969706
2013-01-23,South Africa,Angola,2.0,0.0,African Cup of Nations,South Africa,False,,,Home Win,1595.918716698131,1579.0660572586569
2013-01-24,Ghana,Mali,1.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1735.4620882072911,1659.2448087167766
2013-01-24,Niger,DR Congo,0.0,0.0,African Cup of Nations,South Africa,True,,,Draw,1427.8120260674789,1547.177576457362
2013-01-25,Honduras,Belize,1.0,0.0,UNCAF Cup,Costa Rica,True,,,Home Win,1658.9570258267418,1384.2554667811135
2013-01-25,Burkina Faso,Ethiopia,4.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1520.7692095618072,1470.6500961220602
2013-01-25,Costa Rica,El Salvador,1.0,0.0,UNCAF Cup,Costa Rica,False,,,Home Win,1655.2170612402567,1581.9157528666672
2013-01-25,Guatemala,Panama,1.0,3.0,UNCAF Cup,Costa Rica,True,,,Away Win,1585.0960669544745,1664.5764628348315
2013-01-25,Zambia,Nigeria,1.0,1.0,African Cup of Nations,South Africa,True,,,Draw,1674.5121854650222,1674.1225824779808
2013-01-26,Thailand,North Korea,2.0,2.0,King's Cup,Thailand,False,,,Draw,1505.4951787047617,1654.629077275976
2013-01-26,Sweden,Finland,3.0,0.0,King's Cup,Thailand,True,,,Home Win,1788.213349674146,1596.2722658002376
2013-01-26,Ivory Coast,Tunisia,3.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1845.722433196065,1666.9817993265447
2013-01-26,Algeria,Togo,0.0,2.0,African Cup of Nations,South Africa,True,,,Away Win,1594.3983233154115,1503.9872343496168
2013-01-27,Cape Verde,Angola,2.0,1.0,African Cup of Nations,South Africa,True,,,Home Win,1522.1161332807674,1565.5499800385132
2013-01-27,Costa Rica,Honduras,1.0,0.0,UNCAF Cup,Costa Rica,False,,,Home Win,1660.605322339632,1662.3692285255931
2013-01-27,El Salvador,Belize,1.0,0.0,UNCAF Cup,Costa Rica,True,,,Home Win,1576.5274917672918,1380.843264082262
2013-01-27,South Africa,Morocco,2.0,2.0,African Cup of Nations,South Africa,False,,,Draw,1609.4347939182746,1582.50631096683
2013-01-28,DR Congo,Mali,1.0,1.0,African Cup of Nations,South Africa,True,,,Draw,1540.5645086688735,1643.5631773890443
2013-01-28,Niger,Ghana,0.0,3.0,African Cup of Nations,South Africa,True,,,Away Win,1434.4250938559674,1751.1437195350234
2013-01-29,Burkina Faso,Zambia,0.0,0.0,African Cup of Nations,South Africa,True,,,Draw,1537.9039685425334,1674.489758123669
2013-01-29,Ethiopia,Nigeria,0.0,2.0,African Cup of Nations,South Africa,True,,,Away Win,1453.515337141334,1674.145009819334
2013-01-29,United States,Canada,0.0,0.0,Friendly,United States,False,,,Draw,1744.7150552137539,1639.3533184230985
2013-01-30,Algeria,Ivory Coast,2.0,2.0,African Cup of Nations,South Africa,True,,,Draw,1569.3082220055417,1856.2542228493728
